formation,holding,quantile,residualize,spread_mult,tier,n_periods,avg_names,gross_sharpe,net_sharpe,gross_mean_bps,net_mean_bps,gross_ann_return,net_ann_return,avg_turnover,avg_cost_bps,mean_ic,net_max_drawdown,hit_rate
6,3,0.2,demean,0.5,T2_mid,1973,43.19006588950836,2.596754258707142,-1.652568257303005,13.407674204795361,-8.532514049517896,0.48938010847503066,-0.31143676280740323,1.5930330193059121,21.94018825431326,-0.05426013787899001,-0.8375479902500829,0.46224024328433855
6,3,0.2,demean,0.5,T3_illiquid,1973,43.099847947288396,3.3521942222358425,-3.4723148420059005,16.026257186199896,-16.612572727955264,0.5849583872962962,-0.6063589045703672,1.6412559101008883,32.63882991415516,-0.07567829737495746,-0.9676938815693905,0.3902686264571718
6,3,0.2,none,0.5,T1_liquid,1973,43.334009123162694,1.1407925703946358,-2.0956180180100437,5.84554266657903,-10.74836671031102,0.21336230733013462,-0.39231538492635226,1.5403856566356513,16.593909376890053,-0.022549751412214766,-0.8904554222475999,0.44652812975164724
6,3,0.2,none,0.5,T2_mid,1973,43.19006588950836,2.596754258707142,-1.652568257303005,13.407674204795361,-8.532514049517896,0.48938010847503066,-0.31143676280740323,1.5930330193059121,21.94018825431326,-0.05426013787899001,-0.8375479902500829,0.46224024328433855
6,3,0.2,none,0.5,T3_illiquid,1973,43.099847947288396,3.3521942222358425,-3.4723148420059005,16.026257186199896,-16.612572727955264,0.5849583872962962,-0.6063589045703672,1.6412559101008883,32.63882991415516,-0.07567829737495746,-0.9676938815693905,0.3902686264571718
6,3,0.3,demean,0.5,T1_liquid,1973,65.33198175367461,0.880189489834764,-2.9150973540853915,3.505814929653553,-11.623917666878905,0.12796224493235467,-0.42427299484108005,1.4038421045488156,15.12973259653246,-0.022549751412214766,-0.9035025440070228,0.4237202230106437
6,3,0.3,demean,0.5,T2_mid,1973,65.06842372022301,2.5854826800381403,-2.6096567612880124,9.985211260040417,-10.08136729824436,0.3644602109914752,-0.3679699063859191,1.4547783729725243,20.066578558284778,-0.05426013787899001,-0.8766589588160002,0.44298023314749113
6,3,0.3,demean,0.5,T3_illiquid,1973,64.8362899138368,3.150528029962389,-4.697068757765913,11.86475112742691,-17.712357949317497,0.43306341615108224,-0.6465010651500886,1.4865115469060504,29.577109076744406,-0.07567829737495746,-0.9709780355093452,0.36188545362392294
6,3,0.3,none,0.5,T1_liquid,1973,65.33198175367461,0.880189489834764,-2.9150973540853915,3.505814929653553,-11.623917666878905,0.12796224493235467,-0.42427299484108005,1.4038421045488156,15.12973259653246,-0.022549751412214766,-0.9035025440070228,0.4237202230106437
6,3,0.3,none,0.5,T2_mid,1973,65.06842372022301,2.5854826800381403,-2.6096567612880124,9.985211260040417,-10.08136729824436,0.3644602109914752,-0.3679699063859191,1.4547783729725243,20.066578558284778,-0.05426013787899001,-0.8766589588160002,0.44298023314749113
6,3,0.3,none,0.5,T3_illiquid,1973,64.8362899138368,3.150528029962389,-4.697068757765913,11.86475112742691,-17.712357949317497,0.43306341615108224,-0.6465010651500886,1.4865115469060504,29.577109076744406,-0.07567829737495746,-0.9709780355093452,0.36188545362392294
6,6,0.1,demean,0.5,T1_liquid,1973,21.14749113025849,0.9088668821025433,-0.5461874525214508,11.244040292205517,-6.761145213987338,0.4104074706655013,-0.2467818003105378,1.6723484939906634,18.005185506192852,-0.028219006226350422,-0.8651613382961755,0.4875823618854536
6,6,0.1,demean,0.5,T2_mid,1973,21.09477952356817,2.180526096248955,0.2623410806006683,26.975401747548442,3.2463719313813355,0.9846021637855181,0.11849257549541874,1.7268817289597826,23.729029816167106,-0.05387977276082284,-0.6439847973097867,0.5331981753674607
